timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685870523959,8231,Login,200,OK,Load Test - Shippers 1-168,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8230,0,2
1685870523890,8300,Login,200,OK,Load Test - Shippers 1-162,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8298,0,1
1685870523970,8446,Login,200,OK,Load Test - Shippers 1-161,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8446,0,2
1685870523979,8530,Login,200,OK,Load Test - Shippers 1-172,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8484,0,1
1685870523957,8553,Login,200,OK,Load Test - Shippers 1-157,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8553,0,1
1685870523879,8638,Login,200,OK,Load Test - Shippers 1-141,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8496,0,2
1685870523875,8684,Login,200,OK,Load Test - Shippers 1-163,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8684,0,1
1685870523893,8671,Login,200,OK,Load Test - Shippers 1-170,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8671,0,2
1685870523890,8676,Login,200,OK,Load Test - Shippers 1-144,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8676,0,1
1685870523881,8685,Login,200,OK,Load Test - Shippers 1-167,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8685,0,1
1685870523897,8733,Login,200,OK,Load Test - Shippers 1-145,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8733,0,1
1685870523911,8811,Login,200,OK,Load Test - Shippers 1-148,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8598,0,4
1685870524001,9025,Login,200,OK,Load Test - Shippers 1-177,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9024,0,1
1685870523949,9077,Login,200,OK,Load Test - Shippers 1-156,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9076,0,2
1685870529111,3921,GetShippers,200,OK,Load Test - Shippers 1-12,text,true,,1346,1375,200,200,http://localhost:8080/api/shippers?Authorization=Bearer+9yaXR5IjoidXNlcl9yb2xlczpjcmVhdGUifSx7ImF1dGhvcml0eSI6InNhbGVzOmRlbGV0ZSJ9LHsiYXV0aG9yaXR5IjoicHJvZHVjdF9saXN0czpjb250ZW50cyJ9LHsiYXV0aG9yaXR5Ijoic2VsbF9zdGF0dXNlczpkZWxldGUifSx7ImF1dGhvcml0eSI6InNlbGxfdHlwZXM6dXBkYXRlIn0seyJhdXRob3JpdHkiOiJzaGlwcGVyczpjcmVhdGUifSx7ImF1dGhvcml0eSI6InVzZXJzOmRlbGV0ZSJ9LHsiYXV0aG9yaXR5IjoidXNlcl9yb2xlczpkZWxldGUifSx7ImF1dGhvcml0eSI6ImltYWdlczpyZWFkIn0seyJhdXRob3JpdHkiOiJzZWxsX3R5cGVzOnJlYWQifSx7ImF1dGhvcml0eSI6InNoaXBwZXJzOmRlbGV0ZSJ9LHsiYXV0aG9yaXR5Ijoic2FsZXM6cmVhZCJ9LHsiYXV0aG9yaXR5IjoidXNlcnM6Y3JlYXRlIn0seyJhdXRob3JpdHkiOiJwcm9kdWN0czp1cGRhdGUifSx7ImF1dGhvcml0eSI6InByb2R1Y3RzOmNyZWF0ZSJ9LHsiYXV0aG9yaXR5IjoicHJvZHVjdF9saXN0czpyZWFkIn0seyJhdXRob3JpdHkiOiJ1c2VyczpyZWFkIn0seyJhdXRob3JpdHkiOiJzZWxsX3R5cGVzOmNyZWF0ZSJ9LHsiYXV0aG9yaXR5IjoicHJvZHVjdF9jYXRlZ29yaWVzOnJlYWQifSx7ImF1dGhvcml0eSI6InNoaXBwZXJzOnVwZGF0ZSJ9XSwiaWF0IjoxNjgzMDEyMTYzLCJleHAiOjE2ODMwMTM5NjN9.WTTJeHY9F27S8nvtt181v17WnDrs82eWlQPHwoEeWoXHCwIUx7ecQch-091o0BNuDnRS5Ag-BomU85aEYD3hdQ%27,3921,0,0
1685870529115,3917,GetShippers,200,OK,Load Test - Shippers 1-37,text,true,,1346,1375,200,200,http://localhost:8080/api/shippers?Authorization=Bearer+9yaXR5IjoidXNlcl9yb2xlczpjcmVhdGUifSx7ImF1dGhvcml0eSI6InNhbGVzOmRlbGV0ZSJ9LHsiYXV0aG9yaXR5IjoicHJvZHVjdF9saXN0czpjb250ZW50cyJ9LHsiYXV0aG9yaXR5Ijoic2VsbF9zdGF0dXNlczpkZWxldGUifSx7ImF1dGhvcml0eSI6InNlbGxfdHlwZXM6dXBkYXRlIn0seyJhdXRob3JpdHkiOiJzaGlwcGVyczpjcmVhdGUifSx7ImF1dGhvcml0eSI6InVzZXJzOmRlbGV0ZSJ9LHsiYXV0aG9yaXR5IjoidXNlcl9yb2xlczpkZWxldGUifSx7ImF1dGhvcml0eSI6ImltYWdlczpyZWFkIn0seyJhdXRob3JpdHkiOiJzZWxsX3R5cGVzOnJlYWQifSx7ImF1dGhvcml0eSI6InNoaXBwZXJzOmRlbGV0ZSJ9LHsiYXV0aG9yaXR5Ijoic2FsZXM6cmVhZCJ9LHsiYXV0aG9yaXR5IjoidXNlcnM6Y3JlYXRlIn0seyJhdXRob3JpdHkiOiJwcm9kdWN0czp1cGRhdGUifSx7ImF1dGhvcml0eSI6InByb2R1Y3RzOmNyZWF0ZSJ9LHsiYXV0aG9yaXR5IjoicHJvZHVjdF9saXN0czpyZWFkIn0seyJhdXRob3JpdHkiOiJ1c2VyczpyZWFkIn0seyJhdXRob3JpdHkiOiJzZWxsX3R5cGVzOmNyZWF0ZSJ9LHsiYXV0aG9yaXR5IjoicHJvZHVjdF9jYXRlZ29yaWVzOnJlYWQifSx7ImF1dGhvcml0eSI6InNoaXBwZXJzOnVwZGF0ZSJ9XSwiaWF0IjoxNjgzMDEyMTYzLCJleHAiOjE2ODMwMTM5NjN9.WTTJeHY9F27S8nvtt181v17WnDrs82eWlQPHwoEeWoXHCwIUx7ecQch-091o0BNuDnRS5Ag-BomU85aEYD3hdQ%27,3916,0,0
1685870523912,9121,Login,200,OK,Load Test - Shippers 1-174,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9113,0,1
1685870523891,9153,Login,200,OK,Load Test - Shippers 1-159,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9152,0,2
1685870523983,9061,Login,200,OK,Load Test - Shippers 1-173,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9060,0,1
1685870523878,9168,Login,200,OK,Load Test - Shippers 1-154,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9163,0,1
1685870524144,8907,Login,200,OK,Load Test - Shippers 1-185,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8904,0,1
1685870523997,9055,Login,200,OK,Load Test - Shippers 1-176,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9055,0,1
1685870523943,9109,Login,200,OK,Load Test - Shippers 1-153,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,9106,0,1
1685870524079,8973,Login,200,OK,Load Test - Shippers 1-195,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8971,0,1
