timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686090922403,22,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,21,0,0
1686090922422,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,14,0,0
1686090922440,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,14,0,0
1686090922469,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,21,0,0
1686090922503,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,18,0,0
1686090922503,25,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,25,0,0
1686090922520,25,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,24,0,0
1686090922534,26,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,25,0,0
1686090922560,25,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,25,0,0
1686090922565,31,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,30,0,0
1686090922570,37,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,36,0,0
1686090922607,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,17,0,0
1686090922616,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,18,0,0
1686090922635,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,17,0,0
1686090922644,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,21,0,0
1686090922676,28,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,27,0,0
1686090922685,32,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,31,0,0
1686090922689,43,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,43,0,0
1686090922704,41,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,40,0,0
1686090922713,45,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,45,0,0
1686090922734,41,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,41,0,0
