Processed,Id,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,85816,Wed May 31 09:59:14 BST 2023,GET,http://localhost:8080/,200,OK,48,853,6033,,false,
Processed,85817,Wed May 31 09:59:14 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,126,844,5153433,,false,
Processed,85818,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,15,827,605,,false,
Processed,85819,Wed May 31 09:59:20 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,16,833,12225,,false,
Processed,85820,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,31,827,3629,,false,
Processed,85821,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,15,827,3629,,false,
Processed,85822,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,31,827,3629,,false,
Out of Context,85823,Wed May 31 09:59:21 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,85824,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,47,844,5153433,,false,
Processed,85825,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,63,844,5153433,,false,
Processed,85826,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,205,844,5153433,,false,
Processed,85827,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,16,827,3629,,false,
Processed,85828,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,47,844,5153433,,false,
Processed,85829,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,15,827,3629,,false,
Processed,85830,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,31,836,20600,,false,
Processed,85831,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,141,844,5153433,,false,
Processed,85832,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,0,827,3629,,false,
Processed,85833,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,32,844,5153433,,false,
Processed,85834,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,62,827,3629,,false,
Processed,85835,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,48,827,605,,false,
Processed,85836,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/favicon.ico,200,OK,31,831,1574,,false,
Processed,85837,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,16,827,605,,false,
Out of Context,85838,Wed May 31 09:59:21 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Processed,85839,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,32,827,605,,false,
Out of Context,85840,Wed May 31 09:59:21 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Processed,85841,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,15,827,605,,false,
Processed,85842,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,141,844,5153433,,false,
Processed,85843,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/api/account,200,OK,66,834,397,,false,
Processed,85844,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/management/info,200,OK,12,834,105,,false,
Processed,85845,Wed May 31 09:59:15 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,59,841,163,,false,
Processed,85846,Wed May 31 09:59:16 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,47,841,163,,false,
Processed,85847,Wed May 31 09:59:16 BST 2023,GET,http://localhost:8080/,200,OK,47,853,6033,,false,
Processed,85848,Wed May 31 09:59:17 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,31,836,20600,,false,
Processed,85849,Wed May 31 09:59:17 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Processed,85850,Wed May 31 09:59:17 BST 2023,GET,http://localhost:8080/api/account,200,OK,63,834,397,,false,
Processed,85851,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,14,827,605,,false,
Processed,85852,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,32,827,605,,false,
Processed,85853,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,16,827,605,,false,
Processed,85854,Wed May 31 09:59:18 BST 2023,GET,http://localhost:8080/,200,OK,204,853,6033,,false,
Processed,85855,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,32,833,12225,,false,
Processed,85856,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,16,833,12225,,false,
Processed,85857,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,31,833,12225,,false,
Processed,85858,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,0,833,12225,,false,
Processed,85859,Wed May 31 09:59:18 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,32,836,20600,,false,
Processed,85860,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/management/info,200,OK,15,834,105,,false,
Processed,85861,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/api/account,200,OK,63,834,397,,false,
Processed,85862,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,31,833,12225,,false,
Processed,85863,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,63,841,163,,false,
Processed,85864,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/,200,OK,15,853,6033,,false,
Processed,85865,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/,200,OK,16,853,6033,,false,
Processed,85866,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,78,827,3629,,false,
Processed,85867,Wed May 31 09:59:19 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,173,844,5153433,,false,
Processed,85868,Wed May 31 09:59:20 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,16,836,20600,,false,
Processed,85869,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Processed,85870,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/api/account,200,OK,63,834,397,,false,
Processed,85871,Wed May 31 09:59:21 BST 2023,GET,http://localhost:8080/,200,OK,46,853,6033,,false,
Processed,85872,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,125,827,605,,false,
Processed,85873,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,15,833,12225,,false,
Processed,85874,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,0,833,12225,,false,
Out of Context,85875,Wed May 31 09:59:27 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Processed,85876,Wed May 31 09:59:27 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,16,833,12225,,false,
Out of Context,85877,Wed May 31 09:59:29 BST 2023,GET,https://github.com/jhipster/generator-jhipster,403,Forbidden,0,130,40,,false,
Out of Context,85878,Wed May 31 09:59:29 BST 2023,GET,https://github.com/favicon.ico,403,Forbidden,0,130,40,,false,
Out of Context,85879,Wed May 31 09:59:33 BST 2023,GET,https://www.jhipster.tech/,403,Forbidden,0,130,40,,false,
Out of Context,85880,Wed May 31 09:59:33 BST 2023,GET,https://www.jhipster.tech/favicon.ico,403,Forbidden,0,130,40,,false,
Processed,85881,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,16,827,3629,,false,
Processed,85882,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,109,844,5153433,,false,
Processed,85883,Wed May 31 09:59:36 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,16,827,605,,false,
Processed,85884,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,16,836,20600,,false,
Processed,85885,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,15,827,3629,,false,
Processed,85886,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,78,844,5153433,,false,
Processed,85887,Wed May 31 09:59:22 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,31,841,163,,false,
Processed,85888,Wed May 31 09:59:23 BST 2023,GET,http://localhost:8080/management/info,200,OK,15,834,105,,false,
Processed,85889,Wed May 31 09:59:23 BST 2023,GET,http://localhost:8080/api/account,200,OK,47,834,397,,false,
Processed,85890,Wed May 31 09:59:23 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,31,841,163,,false,
Processed,85891,Wed May 31 09:59:23 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,15,836,20600,,false,
Processed,85892,Wed May 31 09:59:23 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,15,836,20600,,false,
Processed,85893,Wed May 31 09:59:23 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,16,836,20600,,false,
Processed,85894,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Processed,85895,Wed May 31 09:59:36 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,16,827,605,,false,
Processed,85896,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,26,836,20600,,false,
Processed,85897,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,15,836,20600,,false,
Out of Context,85898,Wed May 31 09:59:37 BST 2023,GET,https://www.jhipster.tech/,403,Forbidden,0,130,40,,false,
Out of Context,85899,Wed May 31 09:59:37 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Processed,85900,Wed May 31 09:59:37 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,17,833,12225,,false,
Processed,85901,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/management/info,200,OK,8,834,105,,false,
Processed,85902,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Out of Context,85903,Wed May 31 09:59:37 BST 2023,GET,https://www.jhipster.tech/,403,Forbidden,0,130,40,,false,
Processed,85904,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/api/account,200,OK,676,834,397,,false,
Out of Context,85905,Wed May 31 09:59:38 BST 2023,GET,https://www.jhipster.tech/,403,Forbidden,0,130,40,,false,
Out of Context,85906,Wed May 31 09:59:39 BST 2023,GET,https://www.jhipster.tech/favicon.ico,403,Forbidden,0,130,40,,false,
Processed,85907,Wed May 31 09:59:39 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,16,833,12225,,false,
Processed,85908,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/management/info,200,OK,31,834,105,,false,
Out of Context,85909,Wed May 31 09:59:40 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Context,85910,Wed May 31 09:59:40 BST 2023,GET,https://github.com/jhipster/generator-jhipster,403,Forbidden,0,130,40,,false,
Out of Context,85911,Wed May 31 09:59:40 BST 2023,GET,https://github.com/favicon.ico,403,Forbidden,0,130,40,,false,
Out of Context,85912,Wed May 31 09:59:41 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Processed,85913,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,42,827,3629,,false,
Processed,85915,Wed May 31 09:59:41 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,22,827,605,,false,
Out of Context,85916,Wed May 31 09:59:42 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85917,Wed May 31 09:59:42 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85918,Wed May 31 09:59:42 BST 2023,GET,https://github.com/jhipster/generator-jhipster,403,Forbidden,0,130,40,,false,
Processed,85919,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,32,841,163,,false,
Processed,85920,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,16,827,3629,,false,
Processed,85921,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/main.7e1102e0.js,200,OK,47,844,5153433,,false,
Processed,85922,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Processed,85923,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,32,841,163,,false,
Processed,85924,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,43,827,3629,,false,
Processed,85926,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,31,836,20600,,false,
Processed,85927,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/,200,OK,32,853,6033,,false,
Processed,85928,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,15,827,605,,false,
Out of Context,85929,Wed May 31 09:59:42 BST 2023,GET,https://github.com/favicon.ico,403,Forbidden,0,130,40,,false,
Processed,85930,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,16,827,605,,false,
Processed,85931,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,15,833,12225,,false,
Processed,85932,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Processed,85933,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/api/account,200,OK,2032,834,397,,false,
Processed,85934,Wed May 31 09:59:43 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,16,833,12225,,false,
Processed,85935,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/api/account,200,OK,3055,834,397,,false,
Processed,85936,Wed May 31 09:59:25 BST 2023,GET,http://localhost:8080/api/account,200,OK,1524,834,397,,false,
Processed,85937,Wed May 31 09:59:24 BST 2023,GET,http://localhost:8080/api/account,200,OK,3331,834,397,,false,
Processed,85938,Wed May 31 09:59:26 BST 2023,GET,http://localhost:8080/api/account,200,OK,912,834,397,,false,
Processed,85939,Wed May 31 09:59:27 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,94,836,20600,,false,
Processed,85940,Wed May 31 09:59:43 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,0,833,12225,,false,
Processed,85941,Wed May 31 09:59:27 BST 2023,GET,http://localhost:8080/,200,OK,16,853,6033,,false,
Processed,85942,Wed May 31 09:59:28 BST 2023,GET,http://localhost:8080/management/info,200,OK,31,834,105,,false,
Processed,85943,Wed May 31 09:59:28 BST 2023,GET,http://localhost:8080/api/account,200,OK,63,834,397,,false,
Out of Context,85944,Wed May 31 09:59:45 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Processed,85945,Wed May 31 09:59:29 BST 2023,GET,http://localhost:8080/,200,OK,31,853,6033,,false,
Processed,85946,Wed May 31 09:59:30 BST 2023,GET,http://localhost:8080/,200,OK,31,853,6033,,false,
Processed,85947,Wed May 31 09:59:31 BST 2023,GET,http://localhost:8080/,200,OK,16,853,6033,,false,
Processed,85948,Wed May 31 09:59:31 BST 2023,GET,http://localhost:8080/,200,OK,0,853,6033,,false,
Out of Context,85949,Wed May 31 09:59:46 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Processed,85950,Wed May 31 09:59:34 BST 2023,GET,http://localhost:8080/,200,OK,16,853,6033,,false,
Processed,85951,Wed May 31 09:59:34 BST 2023,GET,http://localhost:8080/,200,OK,0,853,6033,,false,
Out of Context,85952,Wed May 31 09:59:50 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85953,Wed May 31 09:59:51 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Context,85954,Wed May 31 09:59:53 BST 2023,GET,https://github.com/jhipster/generator-jhipster,403,Forbidden,0,130,40,,false,
Out of Context,85955,Wed May 31 09:59:53 BST 2023,GET,https://github.com/favicon.ico,403,Forbidden,0,130,40,,false,
Out of Context,85956,Wed May 31 09:59:54 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85957,Wed May 31 09:59:56 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Context,85958,Wed May 31 09:59:58 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85959,Wed May 31 09:59:59 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Context,85960,Wed May 31 10:00:02 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85961,Wed May 31 10:00:04 BST 2023,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=113.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Context,85962,Wed May 31 10:00:05 BST 2023,GET,https://github.com/jhipster/generator-jhipster,403,Forbidden,0,130,40,,false,
Out of Context,85963,Wed May 31 10:00:06 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Out of Context,85964,Wed May 31 10:00:06 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85965,Wed May 31 10:00:06 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85966,Wed May 31 10:00:07 BST 2023,GET,https://www.jhipster.tech/,403,Forbidden,0,130,40,,false,
Processed,85967,Wed May 31 09:59:37 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,15,836,20600,,false,
Out of Context,85968,Wed May 31 10:00:15 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85969,Wed May 31 10:00:15 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Processed,85970,Wed May 31 09:59:37 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Out of Context,85971,Wed May 31 10:00:15 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Processed,85972,Wed May 31 09:59:37 BST 2023,GET,http://localhost:8080/api/account,200,OK,78,834,397,,false,
Processed,85973,Wed May 31 09:59:37 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,56,841,163,,false,
Processed,85974,Wed May 31 09:59:38 BST 2023,GET,http://localhost:8080/,200,OK,15,853,6033,,false,
Processed,85975,Wed May 31 09:59:38 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,15,836,20600,,false,
Processed,85976,Wed May 31 09:59:39 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,20,841,163,,false,
Processed,85977,Wed May 31 09:59:39 BST 2023,GET,http://localhost:8080/management/info,200,OK,0,834,105,,false,
Processed,85978,Wed May 31 09:59:39 BST 2023,GET,http://localhost:8080/api/account,200,OK,47,834,397,,false,
Processed,85979,Wed May 31 09:59:40 BST 2023,GET,http://localhost:8080/,200,OK,32,853,6033,,false,
Processed,85980,Wed May 31 09:59:41 BST 2023,GET,http://localhost:8080/,200,OK,15,853,6033,,false,
Out of Context,85981,Wed May 31 10:00:19 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85982,Wed May 31 10:00:19 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Out of Context,85983,Wed May 31 10:00:19 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85984,Wed May 31 10:00:24 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85985,Wed May 31 10:00:24 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85986,Wed May 31 10:00:24 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Processed,85987,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,15,836,20600,,false,
Out of Context,85988,Wed May 31 10:00:28 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85989,Wed May 31 10:00:28 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Out of Context,85990,Wed May 31 10:00:28 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85991,Wed May 31 10:00:32 BST 2023,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Context,85992,Wed May 31 10:00:32 BST 2023,GET,https://location.services.mozilla.com/v1/country?key=7e40f68c-7938-4c5d-9f95-e61647c213eb,403,Forbidden,0,130,40,,false,
Out of Context,85993,Wed May 31 10:00:32 BST 2023,GET,https://aus5.mozilla.org/update/3/SystemAddons/113.0.2/20230522134052/WINNT_x86_64-msvc-x64/pt-PT/release/Windows_NT%2010.0.0.0.22621.1702%20(x64)/default/default/update.xml,403,Forbidden,0,130,40,,false,
Processed,85994,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/content/css/loading.css,200,OK,15,827,3629,,false,
Processed,85995,Wed May 31 10:00:40 BST 2023,GET,http://localhost:8080/content/images/logo-jhipster.png,200,OK,20,827,605,,false,
Processed,85996,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/management/info,200,OK,15,834,105,,false,
Processed,85997,Wed May 31 09:59:42 BST 2023,GET,http://localhost:8080/api/account,200,OK,94,834,397,,false,
Processed,85999,Wed May 31 10:00:41 BST 2023,GET,http://localhost:8080/c0285e5e9ebdce9056be.svg,200,OK,16,833,12225,,false,
Processed,86000,Wed May 31 09:59:43 BST 2023,GET,http://localhost:8080/i18n/en.json?_=fd90a1c60a90c4bbdd5de321eb244891,200,OK,0,836,20600,,false,
Processed,86001,Wed May 31 09:59:43 BST 2023,GET,http://localhost:8080/management/info,200,OK,16,834,105,,false,
Processed,86002,Wed May 31 09:59:43 BST 2023,GET,http://localhost:8080/i18n/John%20Doe.json?_=fd90a1c60a90c4bbdd5de321eb244891,404,Not Found,16,841,163,,false,
Processed,86003,Wed May 31 09:59:43 BST 2023,GET,http://localhost:8080/api/account,200,OK,47,834,397,,false,
